id,video_path
6058,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/dribble/Sibu_Malaysia_Vacation_little_brother_dribbling_basketball_Sarawak_dribble_f_cm_np1_fr_med_1.avi
6059,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/dribble/Basketball_Dribbling_Drills_-_The_12_Inch_Dribble_Drill_in_Basketball_dribble_f_cm_np1_ri_med_0.avi
6060,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/dribble/Basketball_Dribbling_-_Basketball_Dribbling-_Having_a_Good_Base_dribble_f_cm_np2_ri_med_3.avi
6061,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/dribble/JordanWorld_sbest6yearoldBaller_dribble_f_cm_np1_fr_med_1.avi
6062,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/dribble/World_Record_Basketball_Dribbler_dribble_f_cm_np1_fr_med_0.avi
6063,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/dribble/How_to_Play_Professional_Basketball_-_The_Two_Dribble_Basketball_Drill_dribble_f_cm_np1_ba_med_7.avi
6064,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/dribble/Basketball_Dribbling_-_Basketball_Dribbling-_Practice_With_2_Balls_dribble_f_nm_np2_fr_med_1.avi
6065,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/dribble/Basketball_Dribbling_-_Basketball_Dribbling-_Practice_With_2_Balls_dribble_f_nm_np2_fr_med_3.avi
6066,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/dribble/How_to_Play_Professional_Basketball_-_The_Two_Dribble_Basketball_Drill_dribble_f_cm_np1_ri_med_5.avi
6067,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/dribble/JordanWorld_sbest6yearoldBaller_dribble_f_cm_np1_fr_med_3.avi
6068,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/dribble/Basketball_Dribbling_Tips_dribble_f_cm_np1_fr_med_5.avi
6069,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/dribble/Basketball_Dribbling_-_Basketball_Dribbling-_Finger_Pads_dribble_f_nm_np2_le_med_5.avi
6070,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/dribble/Basketball_for_Beginners_-_How_to_Dribble_a_Basketball_dribble_f_nm_np1_fr_med_1.avi
6071,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/dribble/Sibu_Malaysia_Vacation_little_brother_dribbling_basketball_Sarawak_dribble_f_cm_np1_fr_med_3.avi
6072,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/dribble/Basketball_Dribbling_-_Basketball_Dribbling-_Practice_With_Tennis_Balls_dribble_f_nm_np1_le_med_0.avi
6073,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/dribble/Basketball_Dribbling_-_Basketball_Dribbling-_Finger_Pads_dribble_f_nm_np2_le_med_4.avi
6074,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/dribble/JordanWorld_sbest6yearoldBaller_dribble_f_cm_np1_fr_med_2.avi
6075,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/dribble/Basketball_Dribbling_-_Basketball_Dribbling-_Practice_With_2_Balls_dribble_f_nm_np2_fr_med_2.avi
6076,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/dribble/PlayingBasketballGotWater_dribble_f_nm_np1_ba_med_7.avi
6077,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/dribble/BasketballProdigy_dribble_f_nm_np1_le_med_1.avi
6078,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/dribble/Basic_Basketball_Moves_dribble_f_cm_np1_ri_goo_8.avi
6079,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/dribble/JordanWorld_sbest6yearoldBaller_dribble_f_cm_np1_fr_med_6.avi
6080,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/dribble/How_to_Improve_Your_Basketball_Skills_-_How_to_Dribble_a_Basketball_Between_the_Legs_dribble_f_cm_np1_fr_med_0.avi
6081,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/dribble/Basketball_Dribbling_-_Basketball_Dribbling-_Having_a_Good_Base_dribble_f_cm_np2_ri_med_4.avi
6082,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/dribble/Basketball_Dribbling_Tips_dribble_f_cm_np1_fr_med_0.avi
6083,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/dribble/10YearOldYouthBasketballStarBaller_dribble_f_cm_np1_fr_med_9.avi
6084,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/dribble/How_to_Play_Professional_Basketball_-_The_Two_Dribble_Basketball_Drill_dribble_u_cm_np1_ri_med_2.avi
6085,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/dribble/10YearOldYouthBasketballStarBaller_dribble_f_cm_np1_fr_med_8.avi
6086,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/dribble/How_to_Improve_Your_Basketball_Skills_-_How_to_Dribble_a_Basketball_Between_the_Legs_dribble_f_cm_np1_fr_med_1.avi
6087,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/dribble/JordanWorld_sbest6yearoldBaller_dribble_f_cm_np1_fr_med_7.avi
6088,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/dribble/Basketball_Dribbling_-_Basketball_Dribbling-_Practice_With_2_Balls_dribble_f_nm_np2_fr_med_5.avi
6089,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/dribble/JordanWorld_sbest6yearoldBaller_dribble_f_cm_np1_fr_med_5.avi
6090,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/dribble/Basketball_Dribbling_Drills_-_The_12_Inch_Dribble_Drill_in_Basketball_dribble_f_cm_np1_ri_med_4.avi
6091,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/dribble/Basketball_Dribbling_Tips_dribble_f_cm_np1_fr_med_3.avi
6092,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/dribble/Basketball_Dribbling_Tips_dribble_f_cm_np1_fr_med_2.avi
6093,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/dribble/Basic_Basketball_Moves_dribble_f_nm_np1_ba_goo_3.avi
6094,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/dribble/How_to_Improve_Your_Basketball_Skills_-_How_to_Dribble_a_Basketball_Between_the_Legs_dribble_f_cm_np1_fr_med_2.avi
6095,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/dribble/JordanWorld_sbest6yearoldBaller_dribble_f_cm_np1_fr_med_4.avi
6096,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/dribble/PlayingBasketball_dribble_f_nm_np2_le_med_3.avi
6097,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/dribble/Basketball_Dribbling_-_Basketball_Dribbling-_Practice_With_2_Balls_dribble_f_nm_np2_fr_med_4.avi
6098,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/dribble/Basketball_Dribbling_-_Basketball_Dribbling-_Having_a_Good_Base_dribble_f_cm_np2_le_med_0.avi
6099,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/dribble/Basketball_Dribbling_Drills_-_The_12_Inch_Dribble_Drill_in_Basketball_dribble_f_cm_np1_le_med_3.avi
6100,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/dribble/Clay_sBasketballSkillz_dribble_f_nm_np1_le_med_1.avi
6101,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/dribble/Basketball_Dribbling_Tips__2_dribble_f_cm_np1_le_med_3.avi
6102,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/dribble/Explosive_Guard_Dribbling_Basketball_Workout_(Jason_Otter)_dribble_f_cm_np1_ri_med_6.avi
6103,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/dribble/AdamandAlvonplayingbasketball1_dribble_f_cm_np1_le_med_8.avi
6104,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/dribble/Sibu_Malaysia_Vacation_little_brother_dribbling_basketball_Sarawak_dribble_f_cm_np1_ba_bad_5.avi
6105,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/dribble/Basic_Basketball_Moves_dribble_f_cm_np1_fr_goo_1.avi
6106,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/dribble/SarahPlayingBasketBall_dribble_f_cm_np1_le_med_1.avi
6107,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/dribble/Explosive_Guard_Dribbling_Basketball_Workout_(Jason_Otter)_dribble_f_cm_np1_ri_med_4.avi
6108,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/dribble/Explosive_Guard_Dribbling_Basketball_Workout_(Jason_Otter)_dribble_f_cm_np1_ba_med_5.avi
6109,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/dribble/AdamandAlvonplayingbasketball1_dribble_f_cm_np1_fr_med_5.avi
6110,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/dribble/How_to_Play_Professional_Basketball_-_The_Two_Dribble_Basketball_Drill_dribble_f_cm_np1_le_med_6.avi
6111,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/dribble/Basketball_Dribbling_Tips__1_dribble_f_cm_np1_fr_med_0.avi
6112,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/dribble/Basic_Basketball_Moves_dribble_f_cm_np1_fr_goo_0.avi
6113,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/dribble/Basketball_Dribbling_-_Basketball_Dribbling-_Having_a_Good_Base_dribble_f_cm_np2_le_med_2.avi
6114,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/dribble/Sibu_Malaysia_Vacation_little_brother_dribbling_basketball_Sarawak_dribble_f_cm_np1_ba_bad_4.avi
6115,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/dribble/Finding_Forrester_1_dribble_f_nm_np1_ri_bad_4.avi
6116,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/dribble/Basketball_Training-_Amazing_3_ball_and_4_ball_dribbling_dribble_f_cm_np1_fr_med_2.avi
6117,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/dribble/10YearOldYouthBasketballStarBaller_dribble_f_cm_np1_ba_med_5.avi
6118,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/dribble/Basketball_Dribbling_Tips__2_dribble_f_cm_np1_le_med_5.avi
6119,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/dribble/Basketball_Dribbling_Drills_-_The_Left_dribble_f_nm_np1_fr_med_3.avi
6120,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/dribble/Basketball_Dribbling_Tips__2_dribble_f_cm_np1_le_med_4.avi
6121,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/dribble/10YearOldYouthBasketballStarBaller_dribble_f_cm_np1_ri_med_4.avi
6122,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/dribble/AdamandAlvonplayingbasketball1_dribble_f_nm_np1_fr_med_9.avi
6123,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/dribble/Basketball_Dribbling_Drills_-_The_12_Inch_Dribble_Drill_in_Basketball_dribble_f_cm_np1_le_med_6.avi
6124,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/dribble/Basketball_Dribbling_Drills_-_The_12_Inch_Dribble_Drill_in_Basketball_dribble_f_cm_np1_fr_med_8.avi
6125,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/dribble/10YearOldYouthBasketballStarBaller_dribble_f_cm_np1_ri_med_6.avi
6126,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/dribble/BasketballProdigy_dribble_f_nm_np1_ri_med_0.avi
6127,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/dribble/Basketball_Dribbling_Drills_-_The_Left_dribble_f_nm_np1_fr_med_1.avi
6128,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/dribble/Basketball_Dribbling_Drills_-_The_Left_dribble_f_nm_np1_fr_med_0.avi
6129,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/dribble/Explosive_Guard_Dribbling_Basketball_Workout_(Jason_Otter)_dribble_f_cm_np1_ba_med_3.avi
6130,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/dribble/Basketball_Training-_Amazing_3_ball_and_4_ball_dribbling_dribble_f_cm_np1_le_bad_4.avi
6131,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/dribble/Basketball_Dribbling_Drills_-_The_12_Inch_Dribble_Drill_in_Basketball_dribble_f_cm_np1_le_med_7.avi
6132,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/dribble/Clay_sBasketballSkillz_dribble_f_nm_np1_fr_med_18.avi
6133,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/dribble/Basketball_Training-_Amazing_3_ball_and_4_ball_dribbling_dribble_f_cm_np1_fr_med_0.avi
6134,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/fall_floor/The_Matrix_6_fall_floor_f_nm_np1_ba_bad_0.avi
6135,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/fall_floor/KUNG_FU_HUSTLE_fall_floor_f_nm_np1_ba_bad_54.avi
6136,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/fall_floor/TheBoondockSaints_fall_floor_f_nm_np1_ba_bad_40.avi
6137,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/fall_floor/THE_PROTECTOR_fall_floor_f_cm_np1_ba_med_85.avi
6138,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/fall_floor/BATMAN_BEGINS_fall_floor_f_cm_np1_ba_med_5.avi
6139,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/fall_floor/KUNG_FU_HUSTLE_fall_floor_u_nm_np1_le_med_4.avi
6140,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/fall_floor/THE_PROTECTOR_fall_floor_f_nm_np1_fr_bad_100.avi
6141,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/fall_floor/RushHour2_fall_floor_f_cm_np1_fr_bad_3.avi
6142,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/fall_floor/BIG_FISH_fall_floor_f_cm_np1_fr_med_24.avi
6143,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/fall_floor/BIG_FISH_fall_floor_f_nm_np1_fr_med_26.avi
6144,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/fall_floor/Prelinger_ActYourA1949_fall_floor_f_cm_np1_ri_med_11.avi
6145,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/fall_floor/THE_PROTECTOR_fall_floor_f_cm_np1_ba_bad_87.avi
6146,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/fall_floor/LONGESTYARD_fall_floor_f_cm_np1_le_med_31.avi
6147,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/fall_floor/KUNG_FU_HUSTLE_fall_floor_f_cm_np1_ri_med_19.avi
6148,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/fall_floor/American_History_X_fall_floor_f_cm_np1_ba_med_3.avi
6149,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/fall_floor/Crash_fall_floor_u_cm_np1_fr_med_1.avi
6150,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/fall_floor/BATMAN_BEGINS_fall_floor_f_cm_np1_ba_med_3.avi
6151,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/fall_floor/EVOLUTION_fall_floor_f_nm_np1_ba_med_5.avi
6152,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/fall_floor/THE_PROTECTOR_fall_floor_u_cm_np1_fr_med_56.avi
6153,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/fall_floor/Veoh_Alpha_Dog_1_fall_floor_u_cm_np1_fr_med_46.avi
6154,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/fall_floor/BATMAN_BEGINS_fall_floor_h_cm_np1_fr_bad_2.avi
6155,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/fall_floor/Finding_Forrester_3_fall_floor_f_cm_np2_ri_med_1.avi
6156,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/fall_floor/BIG_FISH_fall_floor_f_nm_np1_fr_bad_21.avi
6157,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/fall_floor/Fellowship_5_fall_floor_u_cm_np1_fr_med_8.avi
6158,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/fall_floor/The_Matrix_5_fall_floor_f_nm_np1_fr_bad_10.avi
6159,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/fall_floor/RATRACE_fall_floor_u_cm_np1_fr_bad_23.avi
6160,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/fall_floor/KUNG_FU_HUSTLE_fall_floor_f_cm_np1_ba_med_50.avi
6161,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/fall_floor/THE_PROTECTOR_fall_floor_f_nm_np1_ba_bad_94.avi
6162,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/fall_floor/SweeneyTodd_fall_floor_u_nm_np1_fr_bad_12.avi
6163,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/fall_floor/APOCALYPTO_fall_floor_f_nm_np1_ba_med_5.avi
6164,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/fall_floor/RETURN_OF_THE_KING_fall_floor_f_cm_np1_fr_bad_30.avi
6165,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/fall_floor/Two_Towers_3_fall_floor_u_cm_np1_fr_med_6.avi
6166,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/fall_floor/Glory_fall_floor_f_cm_np1_fr_med_39.avi
6167,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/fall_floor/HP_PRISONER_OF_AZKABAN_fall_floor_u_cm_np1_fr_med_14.avi
6168,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/fall_floor/KUNG_FU_HUSTLE_fall_floor_f_nm_np1_ba_bad_23.avi
6169,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/fall_floor/THE_PROTECTOR_fall_floor_f_cm_np1_ba_bad_31.avi
6170,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/fall_floor/Prelinger_ActYourA1949_fall_floor_f_nm_np1_ri_med_9.avi
6171,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/fall_floor/OldSchool_fall_floor_f_cm_np1_ri_med_17.avi
6172,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/fall_floor/Pirates_6_fall_floor_f_cm_np1_fr_bad_5.avi
6173,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/fall_floor/RETURN_OF_THE_KING_fall_floor_u_nm_np2_ba_med_35.avi
6174,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/fall_floor/Return_of_the_King_1_fall_floor_u_nm_np1_le_med_8.avi
6175,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/fall_floor/KUNG_FU_HUSTLE_fall_floor_f_cm_np1_ba_bad_20.avi
6176,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/fall_floor/KUNG_FU_HUSTLE_fall_floor_f_cm_np1_ba_med_35.avi
6177,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/fall_floor/BLACK_HAWK_DOWN_fall_floor_f_cm_np1_fr_bad_34.avi
6178,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/fall_floor/KUNG_FU_HUSTLE_fall_floor_f_cm_np1_ba_bad_21.avi
6179,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/fall_floor/Glory_fall_floor_f_cm_np1_ba_med_46.avi
6180,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/fall_floor/BLACK_HAWK_DOWN_fall_floor_f_cm_np1_ri_med_13.avi
6181,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/fall_floor/RETURN_OF_THE_KING_fall_floor_f_cm_np1_fr_med_33.avi
6182,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/fall_floor/THE_PROTECTOR_fall_floor_f_cm_np1_fr_med_89.avi
6183,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/fall_floor/TheBoondockSaints_fall_floor_f_nm_np1_fr_med_65.avi
6184,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/fall_floor/MeettheFockers_fall_floor_f_nm_np1_fr_med_11.avi
6185,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/fall_floor/THE_PROTECTOR_fall_floor_f_nm_np1_ri_bad_92.avi
6186,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/fall_floor/Glory_fall_floor_u_cm_np1_fr_med_55.avi
6187,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/fall_floor/LONGESTYARD_fall_floor_f_cm_np1_le_bad_2.avi
6188,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/fall_floor/HP_PRISONER_OF_AZKABAN_fall_floor_f_cm_np1_ri_med_5.avi
6189,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/fall_floor/TheBoondockSaints_fall_floor_h_cm_np1_ri_bad_117.avi
6190,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/fall_floor/Superbad_fall_floor_u_nm_np1_ba_bad_3.avi
6191,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/fall_floor/THE_PROTECTOR_fall_floor_f_nm_np1_fr_med_61.avi
6192,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/fall_floor/KUNG_FU_HUSTLE_fall_floor_f_cm_np1_le_med_41.avi
6193,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/fall_floor/TheBoondockSaints_fall_floor_u_cm_np1_fr_med_108.avi
6194,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/fall_floor/KUNG_FU_HUSTLE_fall_floor_f_cm_np1_ba_bad_33.avi
6195,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/fall_floor/THE_PROTECTOR_fall_floor_f_nm_np1_ba_bad_20.avi
6196,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/fall_floor/Blade_Vs_Deacon_Frost_Sword_Fight_Scene_fall_floor_f_cm_np2_fr_med_3.avi
6197,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/fall_floor/Fellowship_4_fall_floor_u_cm_np1_fr_med_5.avi
6198,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/fall_floor/American_History_X_fall_floor_f_nm_np1_ba_bad_10.avi
6199,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/fall_floor/THE_PROTECTOR_fall_floor_f_nm_np1_fr_bad_93.avi
6200,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/fall_floor/TheBoondockSaints_fall_floor_u_nm_np1_ba_med_97.avi
6201,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/fall_floor/The_Matrix_3_fall_floor_f_cm_np1_ba_med_4.avi
6202,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/fall_floor/THE_PROTECTOR_fall_floor_f_nm_np1_fr_goo_10.avi
6203,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/fall_floor/TheBoondockSaints_fall_floor_u_cm_np1_ba_bad_82.avi
6204,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/fall_floor/Fellowship_6_fall_floor_f_nm_np1_fr_med_9.avi
6205,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/fall_floor/RETURN_OF_THE_KING_fall_floor_f_cm_np1_ba_med_51.avi
6206,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/fall_floor/Return_of_the_King_8_fall_floor_f_cm_np1_ba_med_2.avi
6207,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/fall_floor/American_History_X_fall_floor_f_cm_np1_le_bad_1.avi
6208,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/fall_floor/RETURN_OF_THE_KING_fall_floor_f_cm_np1_fr_med_39.avi
6209,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/fall_floor/Fellowship_7_fall_floor_f_cm_np1_ba_med_3.avi
6210,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/fall_floor/TheLittleShopofHorrors_fall_floor_u_cm_np1_ri_med_10.avi
6211,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/fall_floor/THE_PROTECTOR_fall_floor_f_cm_np1_le_med_75.avi
6212,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/fall_floor/TheLastManOnearth_fall_floor_f_cm_np1_fr_med_58.avi
6213,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/fall_floor/THE_PROTECTOR_fall_floor_f_nm_np1_fr_med_84.avi
6214,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/fall_floor/RETURN_OF_THE_KING_fall_floor_l_cm_np1_ba_med_44.avi
6215,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/fall_floor/KUNG_FU_HUSTLE_fall_floor_f_cm_np1_fr_med_40.avi
6216,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/fall_floor/THE_PROTECTOR_fall_floor_u_cm_np1_ba_med_86.avi
6217,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/fall_floor/Fellowship_7_fall_floor_f_cm_np1_ba_med_2.avi
6218,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/fall_floor/BLACK_HAWK_DOWN_fall_floor_u_cm_np1_fr_med_0.avi
6219,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/fall_floor/CastAway1_fall_floor_u_nm_np1_fr_med_11.avi
6220,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/fall_floor/The_Matrix_Revolutions_6_fall_floor_u_cm_np1_fr_bad_2.avi
